Text A,Text B,Threshold,Cutoff,N-Grams,Num Matches,Text A Length,Text B Length,Locations in A,Locations in B
3039:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_2872465.txt","3","5","3","1","2637332","57442","[(559271, 559325)]","[(9872, 9926)]"
3068:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26283686.txt","3","5","3","1","2637332","57087","[(25887, 25937)]","[(17288, 17338)]"
3170:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25473699.txt","3","5","3","1","2637332","47051","[(1241444, 1241491)]","[(34625, 34673)]"
3176:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25486603.txt","3","5","3","2","2637332","40317","[(756385, 756439), (756723, 756769)]","[(29616, 29671), (30995, 31041)]"
3242:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25486973.txt","3","5","3","1","2637332","18226","[(112638, 112796)]","[(14284, 14397)]"
3412:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_44871092.txt","3","5","3","4","2637332","43974","[(754934, 755195), (755820, 756048), (756207, 756439), (756723, 756775)]","[(28734, 28848), (29070, 29187), (29198, 29319), (29400, 29452)]"
3615:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26283685.txt","3","5","3","1","2637332","117569","[(603620, 603673)]","[(76508, 76561)]"
3672:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25478101.txt","3","5","3","2","2637332","64802","[(45941, 45991), (1646895, 1646935)]","[(3557, 3607), (26426, 26466)]"
3933:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26439553.txt","3","5","3","1","2637332","29370","[(1050955, 1051131)]","[(16795, 16918)]"
4102:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_1209123.txt","3","5","3","2","2637332","55326","[(822771, 822824), (823312, 823463)]","[(16248, 16301), (16559, 16664)]"
4403:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26277079.txt","3","5","3","1","2637332","24610","[(1187869, 1187998)]","[(16573, 16653)]"
4671:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25477892.txt","3","5","3","3","2637332","41211","[(96559, 96608), (582324, 582374), (1809355, 1809522)]","[(4724, 4773), (19369, 19419), (29218, 29339)]"
4868:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25476464.txt","3","5","3","1","2637332","25093","[(1809355, 1809522)]","[(9960, 10081)]"
5324:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25476354.txt","3","5","3","2","2637332","29370","[(878877, 879040), (879140, 879358)]","[(14667, 14784), (14801, 14910)]"
6289:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_30076371.txt","3","5","3","1","2637332","15708","[(116568, 116794)]","[(15385, 15504)]"
6314:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26434196.txt","3","5","3","1","2637332","36140","[(56995, 57152)]","[(6418, 6530)]"
6898:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25571080.txt","3","5","3","1","2637332","50474","[(1753456, 1753614)]","[(2474, 2586)]"
6986:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_23342954.txt","3","5","3","1","2637332","59926","[(696631, 696793)]","[(25789, 25905)]"
7214:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25477893.txt","3","5","3","2","2637332","61181","[(467994, 468052), (1166769, 1166951)]","[(9832, 9890), (17136, 17265)]"
7467:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_44871373.txt","3","5","3","3","2637332","31174","[(503181, 503321), (893903, 893956), (933717, 933765)]","[(3869, 3964), (19813, 19866), (25518, 25566)]"
7524:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25571022.txt","3","5","3","1","2637332","61026","[(713709, 713761)]","[(34771, 34823)]"
8150:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25473949.txt","3","5","3","1","2637332","59465","[(2582055, 2582107)]","[(17037, 17089)]"
8221:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26283004.txt","3","5","3","2","2637332","84970","[(583050, 583097), (643453, 643501)]","[(27441, 27488), (48613, 48661)]"
8711:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_43492425.txt","3","5","3","4","2637332","48624","[(800792, 800952), (878626, 878783), (878877, 879040), (879140, 879358)]","[(20378, 20492), (39581, 39692), (39703, 39820), (39838, 39947)]"
8732:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_44870951.txt","3","5","3","2","2637332","58493","[(1471318, 1471364), (2582055, 2582107)]","[(7532, 7578), (21570, 21622)]"
8822:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26635271.txt","3","5","3","3","2637332","43008","[(1359496, 1359551), (1362423, 1362466), (1394210, 1394258)]","[(20055, 20110), (25178, 25221), (32950, 32998)]"
9037:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25485100.txt","3","5","3","1","2637332","5314","[(116849, 116899)]","[(1512, 1562)]"
9228:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25474090.txt","3","5","3","1","2637332","44501","[(875449, 875485)]","[(30484, 30520)]"
9240:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25487023.txt","3","5","3","1","2637332","36205","[(759819, 759972)]","[(29808, 29915)]"
9511:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_27795925.txt","3","5","3","1","2637332","19114","[(7648, 7709)]","[(3869, 3930)]"
9721:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_30076364.txt","3","5","3","2","2637332","7478","[(8952, 9137), (9306, 9466)]","[(653, 757), (838, 954)]"
9922:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25476968.txt","3","5","3","2","2637332","42092","[(878161, 878212), (1733874, 1734156)]","[(18546, 18597), (24451, 24622)]"
10239:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25477800.txt","3","5","3","1","2637332","4308","[(56995, 57152)]","[(2270, 2382)]"
10876:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26288743.txt","3","5","3","1","2637332","68113","[(582324, 582374)]","[(30090, 30141)]"
10909:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25485091.txt","3","5","3","2","2637332","37372","[(2192173, 2192222), (2192615, 2192661)]","[(13844, 13893), (14102, 14148)]"
11001:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25485421.txt","3","5","3","1","2637332","18980","[(371006, 371047)]","[(5970, 6011)]"
11184:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26333469.txt","3","5","3","1","2637332","66842","[(2636788, 2636837)]","[(58182, 58231)]"
11981:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_2873105.txt","3","5","3","1","2637332","56671","[(2169377, 2169543)]","[(27944, 28064)]"
12049:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_30225332.txt","3","5","3","2","2637332","36037","[(66321, 66374), (749719, 749874)]","[(14010, 14063), (19594, 19703)]"
12058:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_44870950.txt","3","5","3","2","2637332","44649","[(2364393, 2364443), (2471585, 2471732)]","[(35790, 35840), (44496, 44597)]"
12217:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25487052.txt","3","5","3","1","2637332","10819","[(2636788, 2636837)]","[(6368, 6420)]"
12348:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26279199.txt","3","5","3","4","2637332","64377","[(27612, 27657), (373268, 373428), (448309, 448469), (1809355, 1809522)]","[(45249, 45294), (49292, 49407), (50388, 50502), (58441, 58562)]"
12375:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_374667.txt","3","5","3","1","2637332","39117","[(56995, 57152)]","[(12610, 12722)]"
12543:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26285218.txt","3","5","3","1","2637332","75253","[(2128141, 2128279)]","[(67860, 67952)]"
12548:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_3847912.txt","3","5","3","1","2637332","33224","[(2609752, 2609968)]","[(30176, 30309)]"
12749:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_3831742.txt","3","5","3","1","2637332","41051","[(2405699, 2405861)]","[(27446, 27562)]"
12832:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_24598791.txt","3","5","3","2","2637332","59287","[(7648, 7702), (85466, 85627)]","[(28436, 28490), (35517, 35633)]"
12959:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25512487.txt","3","5","3","1","2637332","28864","[(2582055, 2582107)]","[(10044, 10096)]"
13051:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26285217.txt","3","5","3","1","2637332","88581","[(1602733, 1602790)]","[(38441, 38498)]"
13057:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_24458563.txt","3","5","3","1","2637332","66468","[(2636788, 2636837)]","[(48773, 48822)]"
13114:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26283675.txt","3","5","3","1","2637332","51291","[(1929273, 1929329)]","[(4427, 4483)]"
13182:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_30032068.txt","3","5","3","4","2637332","55800","[(1165897, 1165969), (1166769, 1166951), (1168477, 1168662), (1168860, 1168920)]","[(26635, 26707), (34246, 34375), (38143, 38275), (40657, 40717)]"
13183:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26285215.txt","3","5","3","3","2637332","95021","[(373268, 373428), (878877, 879040), (879140, 879358)]","[(23010, 23128), (81359, 81476), (81493, 81602)]"
13317:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_44871046.txt","3","5","3","2","2637332","74735","[(1732782, 1732836), (1998184, 1998234)]","[(5237, 5291), (68482, 68532)]"
13657:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25485243.txt","3","5","3","2","2637332","72175","[(2609752, 2609818), (2618332, 2618379)]","[(19205, 19271), (28309, 28356)]"
13802:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_27820964.txt","3","5","3","1","2637332","9954","[(1649402, 1649562)]","[(1741, 1855)]"
13966:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_1345489.txt","3","5","3","1","2637332","45244","[(1724381, 1724549)]","[(29938, 30060)]"
13992:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_461804.txt","3","5","3","1","2637332","68969","[(1159144, 1159268)]","[(22245, 22320)]"
14031:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_30224552.txt","3","5","3","6","2637332","102448","[(700398, 700448), (749719, 749874), (1860709, 1860762), (1861796, 1861942), (1862362, 1862522), (1862580, 1862734)]","[(56629, 56679), (57637, 57746), (76130, 76183), (76647, 76747), (76946, 77060), (77072, 77180)]"
14077:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_30053270.txt","3","5","3","1","2637332","76516","[(540535, 540579)]","[(20414, 20458)]"
14162:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_1207825.txt","3","5","3","2","2637332","78719","[(7648, 7709), (2098067, 2098122)]","[(11466, 11527), (48096, 48151)]"
14311:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_3831140.txt","3","5","3","1","2637332","79744","[(515195, 515245)]","[(49299, 49349)]"
14374:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25486805.txt","3","5","3","1","2637332","17727","[(699015, 699071)]","[(11063, 11119)]"
14502:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_1770312.txt","3","5","3","1","2637332","67050","[(1409012, 1409068)]","[(53532, 53588)]"
14815:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_40246890.txt","3","5","3","1","2637332","69922","[(2366250, 2366421)]","[(33006, 33131)]"
15115:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_30244357.txt","3","5","3","1","2637332","51556","[(1809355, 1809522)]","[(16135, 16259)]"
15215:"/home/jon/Code/corpus-joyce-finnegans-wake-tei/finnegans-wake-tei/finnegans-wake.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25485118.txt","3","5","3","1","2637332","61385","[(2636797, 2636837)]","[(38956, 38996)]"
